Actual30,Pred30,Actual6,Pred6,Actual12,Pred12
0.0,0.7691553565690117,4.07907081049302,0.35446916421052754,0.0,0.49403425254922895
3.4356385271277565,0.7659825519647839,1.8926724959655068,0.4163697076944378,0.0,0.6835572806876823
0.0,0.7118962635382082,0.0,0.34631592779997483,0.0,0.5119953139848327
1.7393440244691227,0.7220790509624944,0.0,0.40235887666433423,0.0,0.6080606137633572
3.7701029055221404,0.7230568799951516,0.0,0.4351397502164013,0.0,0.8692764224169228
0.0,0.7973609506456074,0.0,0.3565815027150772,0.0,0.7608666080040426
0.0,0.685376040227751,0.0,0.3618917559978311,0.0,0.6854317782193757
0.0,0.9058568669070058,0.0,0.3586690328783059,0.0,0.6697788643612606
0.0,0.7585114351385495,0.0,0.3690246280643646,0.0,0.6470264859537991
0.0,0.765618109816727,0.0,0.3786104120312915,0.0,0.713689331053372
0.0,0.8488114625053299,0.0,0.3714129807926763,0.0,0.6620431372609594
0.0,0.8090279508129727,0.0,0.3697927843576788,0.0,0.6975854630747974
2.9433833572393597,0.897561716509381,0.0,0.40732001656099676,0.0,0.6179350574154703
0.0,0.757665872000659,0.0,0.36622465137705373,3.684921704260301,0.684087646945441
3.329583514845693,0.7426452662130646,0.0,0.380092331761506,0.0,0.7341387835214156
1.3866631862420573,0.7638504566016721,0.0,0.3786699537078118,1.903004474614531,0.6589382290109357
0.0,0.7698819123860177,0.0,0.4095093831220975,0.0,0.658017152041499
0.0,0.7097851628927433,0.0,0.41877369980913576,0.0,0.7308533195752189
0.0,0.7443102254160985,0.0,0.47531237376170715,0.0,0.6121517599746568
1.467541915389348,0.7890868569002455,0.0,0.438597283339108,0.0,0.719861127300744
3.0761073915117185,0.7087666772629736,0.0,0.4034398332384981,0.0,0.5749596499426081
3.0818931359892754,0.7957391286663151,0.0,0.40507649915041855,0.0,0.5456830311985147
0.0,0.6786645973550686,0.0,0.41411985221724235,0.0,0.5932645244028223
0.0,0.6514036464734828,0.0,0.38123539068294066,0.0,0.5233984932852893
0.0,0.7123186278111339,0.0,0.39365303011780334,0.0,0.6427801774175036
0.0,0.8185899436712173,0.0,0.4077317502660397,0.0,0.6000290441871338
0.0,0.738788145232872,0.0,0.4101923128623647,3.9939902937643064,0.5013857523885531
0.0,0.8186907593098937,0.0,0.4035526397235911,2.8702976780496257,0.6505706066955509
0.0,0.8196380162183019,0.0,0.403540031131971,0.0,0.5677820253821265
0.0,0.8054012887668051,0.0,0.4052811089112684,2.2717632072120115,0.5837228909169151
0.2977763272468517,0.772782847371149,0.0,0.40834154194919275,2.9699622728136137,0.5690393245783151
0.0,0.8040415002361136,0.0,0.3845166962714567,0.0,0.468734860454251
0.7527746596356246,0.7675221786470489,0.0,0.3908956517802844,0.0,0.4998540782134649
0.0,0.4925961792345475,0.0,0.4396419150038754,0.0,0.6043492255954677
3.740973133064344,0.5210166193428829,3.185839440482786,0.3663038816208289,0.0,0.604414744865692
1.4541274009195835,0.6040818152171943,0.0,0.364024159796954,0.0,0.6311591987304302
0.0,0.7012438869950189,0.0,0.33671043563555175,0.0,0.6188557154739016
0.0,0.5667545535736603,0.0,0.36430607182205926,2.996537136790002,0.5551549796460274
0.0,0.5967688145798687,0.0,0.35753916888707044,0.0,0.5816409117564606
0.0,0.5126762595061152,0.0,0.40702302695840364,0.0,0.6091229210686934
0.0,0.5949167291826903,0.0,0.3847368937901691,0.0,0.5213201163744547
0.0,0.5818706022038284,0.0,0.3890666894507062,0.0,0.6861989532898
0.0,0.5611405381393636,0.0,0.35072498357320486,0.0,0.4899893535774853
3.366319712027305,0.6219528076897877,0.0,0.38682207765038823,0.0,0.4767004079746315
0.0,0.5931943532875659,0.0,0.3801815486334547,0.0,0.4989017455847467
0.0,0.5487969442629512,0.0,0.38122902487810767,0.0,0.4732242288422914
3.6990298854749883,0.46065523652470913,0.0,0.40892147067623763,0.0,0.48444578991283177
0.0,0.4342930460775126,0.0,0.405294646309415,0.0,0.5287684859460968
0.0,0.4619012292883282,0.0,0.41603427350402183,0.0,0.5050320282962529
1.7273269062896497,0.5479654149384479,2.6080195646685667,0.4388319538551068,0.0,0.48144734857067495
0.0,0.3208773753427803,0.0,0.43567706514300536,0.0,0.5721497365187383
0.0,0.4379575157301116,0.0,0.46103138689153544,0.0,0.7216431909309154
0.0,0.4277304932083893,2.526465219893671,0.4212962184853722,0.0,0.5732770070820786
2.8538524876372553,0.37425563774458825,0.0,0.47142971935690803,0.0,0.6772618702881875
0.0,0.3951737790028324,0.0,0.43820254346083093,3.7902670153980873,0.7945577545146768
0.0,0.35270233657939576,0.0,0.472642445872313,0.0,0.6223202903791728
0.0,0.3790777067295526,0.0,0.46368550902612604,0.0,0.574315529162108
0.0,0.3679427513945233,0.0,0.5767696459537626,0.0,1.0089544750079005
0.0,0.3422122814930964,0.0,0.5317834350959745,3.019874208604907,1.061747362577688
0.0,0.32380653205421056,0.0,0.44481943220016057,2.4547152676602297,0.8750805766405756
2.958411122277629,0.34378461137842864,0.0,0.4451699530743859,0.0,0.9251908683659741
0.0,0.34690610497183927,0.0,0.4854710341899058,0.0,1.0036799496565005
0.0,0.3150045136671716,0.0,0.4881055915477807,0.0,0.9664919332994689
0.0,0.3144311289230797,0.0,0.512114704354949,3.11038354539031,1.0791046535227706
0.0,0.29201284734689026,0.0,0.4920580848858698,0.0,0.9903765822679396
